Date,Open,High,Low,Close,Adj Close,Volume,MA_20,MA_50,MA_200,RSI,MACD,Signal,Histogram
2019-09-28,8251.273438,8285.617188,8125.431641,8245.915039,8245.915039,14141152736,9740.69252925,10123.995839860001,8398.644443365,9.62391383284249,-516.122391877574,-294.22404854626126,-221.8983433313128
2019-09-29,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629109,9629.15307615,10058.99906252,8419.631784675,9.163580874372968,-557.549976146478,-346.88923406630465,-210.66074208017335
2019-09-30,8104.226563,8314.231445,7830.758789,8293.868164,8293.868164,17115474183,9538.04770505,9994.40484376,8441.479279789999,15.402810002965083,-568.5222624523558,-391.2158397435149,-177.3064227088409
2019-10-01,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343413,9446.292919900001,9933.61804688,8463.39110596,17.044320763891093,-566.6985017694697,-426.3123721487059,-140.38612962076377
2019-10-02,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443,9345.438671849999,9883.56228516,8485.11268677,18.728678413723188,-554.8416194478978,-452.0182216085443,-102.82339783935345
2019-10-03,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409,9240.4109375,9847.72804688,8506.28650269,16.007157997777014,-549.8427174415629,-471.583120775148,-78.25959666641484
2019-10-04,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229,9132.80546875,9805.61591798,8527.153663334999,16.175535792258444,-543.972083989971,-486.06091341811265,-57.91117057185835
2019-10-05,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197,9022.994848600001,9761.1591504,8547.555214844999,16.793601351413116,-537.5161822374139,-496.3519671819729,-41.16421505544099
2019-10-06,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305,8908.56293945,9716.28738282,8567.058612065,14.414792106937554,-539.3629475282905,-504.9541632512364,-34.40878427705411
2019-10-07,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607,8808.78046875,9674.28363282,8588.14009278,23.897842669466485,-514.1245563171142,-506.788241864412,-7.336314452702197
2019-10-08,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032,8710.30722655,9620.538222660001,8609.164167485,38.80738715984275,-489.83526806542795,-503.3976471046152,13.562379039187249
2019-10-09,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333,8626.773486299999,9577.1883789,8631.963736575,52.7411952412807,-435.95010507546976,-489.90813869878616,53.958033623316396
2019-10-10,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671,8547.01508785,9546.15685546,8654.785263675,64.38646432739904,-389.5035084528481,-469.8272126495986,80.3237041967505
2019-10-11,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101,8462.1170898,9509.9708789,8676.57869507,51.98989888476892,-369.79194780033504,-449.8201596797459,80.02821187941089
2019-10-12,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641605,8375.4252441,9468.542695299999,8698.336069335,52.56696891816804,-348.95373083554114,-429.646873910905,80.69314307536388
2019-10-13,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286059,8305.0093261,9431.76359372,8719.505767820001,56.61304128441256,-329.89125206442804,-409.69574954160964,79.8044974771816
2019-10-14,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859,8292.715331950001,9396.486972620001,8741.033664545,52.687965628367465,-306.9145988954424,-389.1395194123762,82.22492051693382
2019-10-15,8373.458008,8410.714844,8182.706543,8205.369141,8205.369141,15220412632,8278.634130800001,9353.17794918,8761.568637690001,45.75211587818807,-298.92214498931025,-371.09604452776307,72.17389953845282
2019-10-16,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646996,8275.0620849,9310.41848628,8781.272971185,40.02164280457529,-301.845138162691,-357.24586325474866,55.400725092057655
2019-10-17,8047.8125,8134.831543,8000.942871,8103.911133,8103.911133,14313052244,8267.6653564,9277.4082519,8801.265505365,45.28358343791282,-296.1975107724593,-345.0361927582908,48.8386819858315
2019-10-18,8100.933594,8138.413574,7902.164063,7973.20752,7973.20752,15651592610,8254.02998045,9246.6683984,8820.34062744,43.27872571242883,-298.8237603126181,-335.79370626915625,36.96994595653814
2019-10-19,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640,8248.24873045,9214.47613278,8835.884040525001,45.18562207204557,-296.2512213561895,-327.88520928656294,31.63398793037345
2019-10-20,7997.807129,8281.818359,7949.439453,8222.078125,8222.078125,15504249442,8244.6592285,9186.30441402,8852.129321285,56.63649069811632,-272.23143422672365,-316.7544542745951,44.523020047871455
2019-10-21,8225.115234,8296.694336,8196.416016,8243.720703,8243.720703,15868748866,8239.6814453,9156.019414019998,8868.733930659999,49.937692224686785,-248.58368670105483,-303.1203007598871,54.53661405883224
2019-10-22,8243.402344,8296.651367,8074.462891,8078.203125,8078.203125,16803377857,8223.93950195,9110.64826168,8883.941540524998,45.50573784104563,-240.4270680903337,-290.5816542259764,50.15458613564272
2019-10-23,8076.228516,8092.999512,7469.322754,7514.671875,7514.671875,21942878958,8186.6734863,9048.470898399999,8896.215812985,21.1225691879458,-276.25070515497737,-287.7154644117766,11.464759256799255
2019-10-24,7509.728027,7532.867676,7446.98877,7493.48877,7493.48877,16268708849,8151.050952150001,8986.45081052,8907.68877197,20.98894812309294,-302.85932142893034,-290.7442358152074,-12.115085613722954
2019-10-25,7490.703125,8691.540039,7479.984375,8660.700195,8660.700195,28705065488,8176.5109375,8948.15415036,8924.543417964998,56.08246529822209,-227.1442567269969,-278.0242399975653,50.8799832705684
2019-10-26,8667.577148,10021.744141,8662.62207,9244.972656,9244.972656,44496255609,8239.351782200001,8925.9875488,8944.743488765,63.535403774506506,-118.62616918300955,-246.14462583465416,127.51845665164461
2019-10-27,9241.707031,9749.529297,9112.541992,9551.714844,9551.714844,32593129501,8304.656372050002,8906.67674802,8965.879304195,66.87336070488982,-7.783548056717336,-198.47241027906682,190.68886222234948
2019-10-28,9565.101563,9805.118164,9256.148438,9256.148438,9256.148438,30948255332,8356.0246338,8882.97418944,8986.837607419999,61.333384075829706,55.569715857691335,-147.6639850517152,203.23370090940654
2019-10-29,9248.44043,9516.180664,9232.648438,9427.6875,9427.6875,28426779937,8397.621997100001,8864.828447259999,9008.528349605,65.70696751294707,118.2562185614861,-94.47994432907495,212.73616289056105
2019-10-30,9422.462891,9426.874023,9085.370117,9205.726563,9205.726563,27706531577,8428.5846436,8846.623466800002,9029.074050289999,64.64175677990106,148.31564059367156,-45.920827344525655,194.23646793819722
2019-10-31,9202.458008,9383.161133,9028.717773,9199.584961,9199.584961,26583653947,8472.47604985,8827.047724619999,9049.233364255,64.02953534474958,169.68633472608235,-2.7993949304040555,172.4857296564864
2019-11-01,9193.992188,9275.657227,9132.047852,9261.104492,9261.104492,24324691031,8518.703491249998,8804.0672754,9070.203344725,66.78829677887049,189.40354958508215,35.64119397269319,153.76235561238894
2019-11-02,9259.783203,9377.486328,9249.587891,9324.717773,9324.717773,21242676385,8568.88908695,8783.35069336,9090.649135740001,67.20096983763666,207.767628661677,70.06648091048996,137.70114775118705
2019-11-03,9324.787109,9379.806641,9141.251953,9235.354492,9235.354492,21132220847,8611.9224854,8760.89680664,9110.566218259999,63.54718297273859,212.65902285944503,98.58498930028098,114.07403355916405
2019-11-04,9235.607422,9505.051758,9191.485352,9412.612305,9412.612305,26170255634,8672.2846436,8742.19479492,9131.137351075,65.00340946554485,228.20807151171903,124.5096057425686,103.69846576915043
2019-11-05,9413.004883,9457.417969,9256.931641,9342.527344,9342.527344,26198609048,8737.03466805,8723.509462900001,9151.330925295,66.63590057263937,232.19888970353713,146.0474625347623,86.15142716877483
2019-11-06,9340.864258,9423.237305,9305.90918,9360.879883,9360.879883,23133895765,8799.88310555,8705.901611340001,9171.44589356,78.36123777812615,234.1434781250082,163.6666656528115,70.47681247219668
2019-11-07,9352.393555,9368.476563,9202.353516,9267.561523,9267.561523,22700383839,8864.6008057,8687.28788086,9191.211044925,76.66219862111188,225.55451465892475,176.04423545403415,49.510279204890594
2019-11-08,9265.368164,9272.759766,8775.53418,8804.880859,8804.880859,24333037836,8905.4168213,8658.05719726,9208.238623050001,52.74900748417028,179.34584912100763,176.70455818742886,2.641290933578773
2019-11-09,8809.46875,8891.818359,8793.163086,8813.582031,8813.582031,17578630606,8934.9920166,8630.69600584,9224.44472168,39.46204280095615,141.7927619318034,169.72219893630378,-27.929437004500386
2019-11-10,8812.489258,9103.826172,8806.162109,9055.526367,9055.526367,20587919881,8975.5822998,8611.412197239999,9242.39802002,37.48290929038912,130.05535846525345,161.78883084209372,-31.73347237684027
2019-11-11,9056.917969,9081.279297,8700.608398,8757.788086,8757.788086,20265510765,9009.56154785,8585.160107400001,9260.134382324999,37.44188139776045,95.62607283801299,148.55627924127757,-52.93020640326458
2019-11-12,8759.751953,8853.768555,8685.427734,8815.662109,8815.662109,20309769107,9074.61105955,8566.8868652,9277.815952145002,33.640503181827285,72.17853667036616,133.2807307270953,-61.10219405672913
2019-11-13,8812.033203,8836.841797,8761.651367,8808.262695,8808.262695,17545755405,9140.3497558,8570.64079098,9295.515810539999,37.99920150206673,52.39514583052551,117.10361374778134,-64.70846791725583
2019-11-14,8811.936523,8826.943359,8692.551758,8708.094727,8708.094727,19084739975,9142.7194824,8575.062822240001,9312.630588375,35.957547256732354,28.307635379589556,99.344418074143,-71.03678269455344
2019-11-15,8705.708008,8730.873047,8484.84375,8491.992188,8491.992188,21796856471,9105.070458999999,8582.52331054,9328.85378662,29.809071289934636,-8.12588885837431,77.85035668763955,-85.97624554601386
2019-11-16,8491.166016,8591.99707,8473.973633,8550.760742,8550.760742,16495389808,9055.0227539,8588.50161132,9344.853957515,29.63007132231688,-31.88998030568655,55.90228928897433,-87.79226959466088
2019-11-17,8549.470703,8727.789063,8500.967773,8577.975586,8577.975586,18668638897,9021.114111300001,8595.14282226,9360.730349115001,32.11316527275375,-47.97416718542445,35.12699799409458,-83.10116517951903
2019-11-18,8573.980469,8653.280273,8273.573242,8309.286133,8309.286133,21579470673,8965.19404295,8599.24483398,9374.750361325,21.402152726239805,-81.4629404252737,11.809010310220923,-93.27195073549463
2019-11-19,8305.134766,8408.516602,8099.963379,8206.145508,8206.145508,21083613816,8915.2149902,8597.49038086,9386.93964111,21.041587527952018,-114.99997284480924,-13.55278632078511,-101.44718652402412
2019-11-20,8203.613281,8237.240234,8010.511719,8027.268066,8027.268066,20764300437,8856.59914545,8591.17021484,9397.92014404,18.58568001418344,-154.23431016672657,-41.6890910899734,-112.54521907675317
2019-11-21,8023.644531,8110.098145,7597.381836,7642.75,7642.75,22514243371,8775.681420850002,8576.164375,9407.15535156,16.343528392216854,-213.88961321761053,-76.12919551550084,-137.7604177021097
2019-11-22,7643.569336,7697.382813,6936.706543,7296.577637,7296.577637,34242315785,8674.27441405,8556.89608398,9414.9042041,17.172392362633246,-285.80549940029596,-118.06445629245988,-167.74104310783608
2019-11-23,7296.164551,7442.258789,7151.417969,7397.796875,7397.796875,21008924418,8582.396533199999,8540.73323242,9422.74568115,20.378921371579423,-330.81834281521697,-160.6152335970113,-170.20310921820567
2019-11-24,7398.633789,7408.577148,7029.289063,7047.916992,7047.916992,30433517289,8464.16176755,8518.6615625,9428.07297851,9.811847205774583,-390.22545190878554,-206.53727725936616,-183.68817464941938
2019-11-25,7039.977051,7319.856934,6617.166992,7146.133789,7146.133789,42685231262,8354.3420898,8501.82112304,9432.93100341,14.937224807198206,-424.4875113876906,-250.1273240850311,-174.36018730265948
2019-11-26,7145.15918,7320.230469,7098.572266,7218.371094,7218.371094,21129505542,8247.216650350001,8481.27608398,9437.128613275001,15.465538503963742,-440.73102070720233,-288.2480634094654,-152.48295729773696
2019-11-27,7220.880859,7619.693359,6974.174316,7531.663574,7531.663574,23991412764,8160.4217529,8467.3336914,9438.763073725,25.623442580893723,-423.44284845659604,-315.28702041889153,-108.15582803770451
2019-11-28,7536.820313,7730.072754,7454.121582,7463.105957,7463.105957,19050116751,8093.3330078,8444.68100586,9441.216745599999,25.936547076494364,-410.54140832342273,-334.3378979997978,-76.20351032362493
2019-11-29,7466.727051,7781.179688,7460.756348,7761.243652,7761.243652,19709695456,8040.71608885,8428.176406240002,9440.948388665001,36.3100450877784,-371.97184385072796,-341.8646871699839,-30.107156680744083
2019-11-30,7764.057129,7836.102051,7515.849609,7569.629883,7569.629883,17158194786,7966.42126465,8413.13386718,9438.824458,32.49085921590704,-352.7999576017419,-344.0517412563355,-8.748216345406377
2019-12-01,7571.616211,7571.616211,7291.341797,7424.29248,7424.29248,18720708479,7899.74648435,8394.888603500001,9434.920080554999,30.244408997174673,-345.35260357075003,-344.3119137192184,-1.0406898515316243
2019-12-02,7424.036133,7474.818848,7233.399414,7321.988281,7321.988281,17082040706,7825.0627929500015,8374.90825194,9432.10547606,32.07197927168956,-343.7431585542108,-344.1981626862169,0.45500413200608136
2019-12-03,7323.975586,7418.858887,7229.356934,7320.145508,7320.145508,14797485769,7750.6569336,8353.81743164,9431.98672606,33.29692987805707,-338.7118982414886,-343.1009097972713,4.389011555782702
2019-12-04,7320.125,7539.784668,7170.922852,7252.034668,7252.034668,21664240918,7677.853930650001,8334.75074218,9431.890859359999,34.74814932785827,-336.34340633560623,-341.7494091049383,5.406002769332076
2019-12-05,7253.241699,7743.431641,7232.676758,7448.307617,7448.307617,18816085231,7625.6697021,8322.766357420001,9428.14395018,45.8685455879697,-314.99767564768626,-336.3990624134879,21.401386765801647
2019-12-06,7450.561523,7546.996582,7392.175293,7546.996582,7546.996582,18104466307,7575.4814941,8311.6280664,9425.987387680001,55.9461824633748,-286.81147148310265,-326.48154422741084,39.670072744308186
2019-12-07,7547.265625,7589.95166,7525.711426,7556.237793,7556.237793,15453520564,7524.39460445,8303.28867186,9423.95193846,53.93400833897475,-260.7225656734363,-313.32974851661595,52.60718284317966
2019-12-08,7551.338867,7634.606445,7476.091309,7564.345215,7564.345215,15409908086,7487.147558549999,8294.80436522,9423.373332505,65.44378402749334,-236.6645965100406,-297.9967181153009,61.332121605260284
2019-12-09,7561.79541,7618.091797,7365.985352,7400.899414,7400.899414,17872021272,7446.885253850001,8278.380791,9420.968596175,57.33269136034367,-228.15713930783477,-284.0288023538077,55.87166304597292
2019-12-10,7397.134277,7424.022949,7246.043945,7278.119629,7278.119629,18249031195,7409.427831999999,8259.068769520001,9417.42233641,51.671069953996124,-228.68607005473677,-272.9602558939935,44.274185839256745
2019-12-11,7277.197754,7324.15625,7195.527344,7217.427246,7217.427246,16350490689,7388.1616943,8241.85325194,9413.246752915,39.76517453266449,-231.33592304385093,-264.635389323965,33.299466280114075
2019-12-12,7216.73877,7266.639648,7164.741211,7243.134277,7243.134277,18927080224,7385.4895263,8236.42249998,9406.0963452,42.62968907062491,-228.72500854764166,-257.45331316870033,28.72830462105867
2019-12-13,7244.662109,7293.560547,7227.122559,7269.68457,7269.68457,17125736940,7379.08391105,8231.946415979999,9398.415876449999,29.865603083772896,-221.95489537200592,-250.35362960936146,28.39873423735554
2019-12-14,7268.902832,7308.836426,7097.208984,7124.673828,7124.673828,17137029730,7382.921752849999,8201.225888640001,9390.43943602,31.051053412648983,-225.6890836090788,-245.42072040930495,19.73163680022614
2019-12-15,7124.239746,7181.075684,6924.375977,7152.301758,7152.301758,16881129804,7383.2301513,8159.37247068,9382.903508285,37.1263123293229,-223.83883685910223,-241.1043436992644,17.265506840162175
2019-12-16,7153.663086,7171.168945,6903.682617,6932.480469,6932.480469,20213265950,7368.93562005,8106.98778318,9375.96854735,33.40965983308686,-237.37394480303556,-240.35826392001866,2.9843191169831016
2019-12-17,6931.31543,6964.075195,6587.974121,6640.515137,6640.515137,22363804217,7324.3781982,8054.675117160001,9366.298613269999,26.788928597590115,-268.563939678731,-245.99939907176113,-22.56454060696987
2019-12-18,6647.698242,7324.984863,6540.049316,7276.802734,7276.802734,31836522778,7315.06303705,8011.65742184,9359.862543930001,50.60939084436883,-239.18200268756755,-244.63591979492242,5.453917107354869
2019-12-19,7277.59082,7346.602539,7041.381836,7202.844238,7202.844238,25904604416,7287.14306635,7971.59977534,9352.16197508,43.573867748009086,-219.33606879776562,-239.57594959549107,20.239880797725448
2019-12-20,7208.636719,7257.921875,7086.124023,7218.816406,7218.816406,22633815180,7269.6023925,7931.98440424,9347.211081525,41.01942816977019,-200.0135707952404,-231.66347383544095,31.64990304020054
2019-12-21,7220.59375,7223.226074,7112.73584,7191.158691,7191.158691,19312552168,7257.945703050001,7890.58548822,9344.62802,40.10938799954387,-184.8018180491572,-222.2911426781842,37.48932462902701
2019-12-22,7191.188477,7518.033203,7167.179199,7511.588867,7511.588867,23134537956,7267.425732349999,7854.322910100001,9343.06480711,48.77760361300657,-145.21639296263402,-206.87619273507417,61.65979977244015
2019-12-23,7508.902344,7656.17627,7326.192383,7355.628418,7355.628418,27831788041,7269.19987785,7816.72838862,9340.732832009999,48.947392443761714,-124.98857273857539,-190.49866873577443,65.51009599719904
2019-12-24,7354.393066,7535.716797,7269.528809,7322.532227,7322.532227,22991622105,7272.7247558,7774.92678706,9337.125737285,51.07758973927722,-110.35634622982798,-174.47020423458514,64.11385800475716
2019-12-25,7325.755859,7357.02002,7220.991211,7275.155762,7275.155762,21559505149,7264.06716305,7733.57935542,9333.730876444999,51.409785563324505,-101.41404806793344,-159.8589730012548,58.444924933321374
2019-12-26,7274.799316,7388.302734,7200.386719,7238.966797,7238.966797,22787010034,7248.665673799999,7691.1410937,9331.48532469,49.89874453840362,-96.13912736481961,-147.11500387396777,50.97587650914815
2019-12-27,7238.141113,7363.529297,7189.934082,7290.088379,7290.088379,22777360996,7235.3582031,7651.591630819999,9327.934118635,50.48989322920098,-86.83267722574419,-135.05853854432306,48.225861318578865
2019-12-28,7289.03125,7399.041016,7286.905273,7317.990234,7317.990234,21365673026,7223.04045405,7621.85381832,9324.88549803,54.91807595491326,-76.32596372959415,-123.31202358137728,46.986059851783125
2019-12-29,7317.647461,7513.948242,7279.865234,7422.652832,7422.652832,22445257702,7224.12812495,7594.03523434,9321.26947508,56.61846253867504,-58.87524347216004,-110.42466755953384,51.54942408737381
2019-12-30,7420.272949,7454.824219,7276.308105,7292.995117,7292.995117,22874131672,7224.871899349999,7558.784609339999,9316.579831525,59.233371559423915,-54.87514938474396,-99.31476392457587,44.43961453983191
2019-12-31,7294.438965,7335.290039,7169.777832,7193.599121,7193.599121,21167946112,7223.680493099999,7527.50083004,9309.07866209,65.71557799704176,-59.04484002982008,-91.26077914562472,32.215939115804645
2020-01-01,7194.89209,7254.330566,7174.944336,7200.174316,7200.174316,18565664997,7221.53249505,7495.19107418,9300.887658669999,46.609228703069185,-61.11429902491,-85.23148312148177,24.117184096571776
2020-01-02,7202.55127,7212.155273,6935.27002,6985.470215,6985.470215,20802083465,7207.3217773,7458.73522458,9290.84256834,41.44668990786664,-79.16660345667606,-84.01850718852064,4.851903731844587
2020-01-03,6984.428711,7413.715332,6914.996094,7344.884277,7344.884277,28111481032,7218.33229975,7431.471015579999,9280.96522703,53.90510214780746,-63.73675607465066,-79.96215696574666,16.225400891096
2020-01-04,7345.375488,7427.385742,7309.51416,7410.656738,7410.656738,18444271275,7231.25004875,7409.844306579999,9272.609697245001,56.64236675229131,-45.67469350383635,-73.10466427336459,27.42997076952824
2020-01-05,7410.45166,7544.49707,7400.535645,7411.317383,7411.317383,19725074095,7255.191894450001,7387.0554394,9263.29867674,46.23743467372182,-30.95029452665949,-64.67379032402357,33.72349579736408
2020-01-06,7410.452148,7781.867188,7409.292969,7769.219238,7769.219238,23276261598,7311.6270994999995,7370.880312440001,9254.50897215,63.47702093401757,9.48920073496538,-49.841192112225784,59.33039284719116
2020-01-07,7768.682129,8178.21582,7768.227539,8163.692383,8163.692383,28767291327,7355.971581950001,7367.96843744,9244.60465086,72.18475603609029,72.53237011960027,-25.366479665860574,97.89884978546084
2020-01-08,8161.935547,8396.738281,7956.774414,8079.862793,8079.862793,31672559265,7399.8225097,7365.44278314,9231.495507795,70.82295159212201,114.41132618882057,2.5890815050756544,111.82224468374491
2020-01-09,8082.295898,8082.295898,7842.403809,7879.071289,7879.071289,24045990466,7432.835253849999,7362.4788476,9216.614008769999,65.26338879713109,129.90108545457588,28.0514822949757,101.84960315960018
2020-01-10,7878.307617,8166.554199,7726.774902,8166.554199,8166.554199,28714583844,7481.60502925,7372.95493158,9202.391267070001,68.78229347541603,163.48969211060012,55.13912425810059,108.35056785249952
2020-01-11,8162.190918,8218.359375,8029.64209,8037.537598,8037.537598,25521165085,7507.902465800001,7387.7741307999995,9183.6243701,64.7791155597515,177.65049904497118,79.6413992154747,98.00909982949648
2020-01-12,8033.261719,8200.063477,8009.059082,8192.494141,8192.494141,22903438381,7549.74575195,7403.6680761200005,9159.50568358,65.49205695091493,199.0818469503056,103.52948876244088,95.55235818786471
2020-01-13,8189.771973,8197.788086,8079.700684,8144.194336,8144.194336,22482910688,7590.828857399999,7425.593623000001,9144.312622055,67.70915577504633,209.75107414735794,124.7738058394243,84.97726830793364
2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,8827.764648,44841784107,7668.459301700001,7459.22624018,9126.41478514,77.35052004636432,270.2496551120312,153.86897569394569,116.38067941808549
2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,8807.010742,40102834650,7746.86149895,7490.99903314,9110.652983380001,76.76608703310632,312.91347783806214,185.677876122769,127.23560171529314
2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,8723.786133,31313981931,7818.546386650001,7514.84148432,9100.18613768,80.2826883751987,336.1345840668555,215.7692177115863,120.3653663552692
2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,8929.038086,36372139320,7899.098779249999,7544.1601269,9091.915654280001,79.16351378295975,366.87054008010455,245.98948218528994,120.8810578948146
2020-01-18,8927.211914,9012.198242,8827.332031,8942.808594,8942.808594,32337772627,7975.10656735,7567.79142574,9082.621308580001,78.75677784786721,387.8690585055265,274.36539744933725,113.50366105618923
2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,8706.245117,34217320471,8045.769067350001,7590.52373042,9066.34618651,72.32721240388813,381.02956841142077,295.698231641754,85.33133676966679
2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,8657.642578,26422375678,8118.9712402000005,7615.19073238,9053.557211899999,67.14714082439596,367.4516506293003,310.0489154392633,57.40273519003699
2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,8745.894531,24097418512,8196.25725095,7643.668857379999,9042.39438475,62.74318770456687,359.6662394936866,319.972380250148,39.69385924353861
2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,8680.875977,22600204051,8281.02753905,7670.88346676,9029.75601073,63.26414803085259,344.2811325641451,324.8341307129474,19.447001851197683
2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,8406.515625,25770680779,8334.10910645,7693.9730859,9014.534355454998,61.274398685988096,306.41754626249167,321.15081382285626,-14.733267560364595
2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,8445.43457,24397913026,8385.847998050001,7713.91562496,8995.331738265,56.66999185376666,276.3650506556405,312.19366118941315,-35.82861053377263
2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,8367.847656,19647331549,8433.6745117,7730.33264644,8974.301914045,58.099287393772684,243.4809193550518,298.4511128225409,-54.97019346748908
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,8596.830078,22177678796,8475.0550537,7751.144492139999,8956.50350096,59.56710932263868,233.20869152291016,285.4026285626148,-52.19393703970462
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,8909.819336,28647338393,8512.36140135,7778.05397456,8944.259287095,66.09913122949979,247.47080492481655,277.8162638350551,-30.345458910238563
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,9358.589844,34398744403,8576.2977539,7817.20778316,8931.972304675,62.384830313139666,291.6240020468249,280.57781147740906,11.046190569415842
2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,9316.629883,30682598115,8648.1756836,7857.97798824,8921.59355956,61.77356315408623,319.54637894815096,288.37152497155745,31.17485397659351
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,9508.993164,32378792851,8715.297631849999,7903.809306600001,8917.85823241,67.26951414255964,353.12654988852773,301.3225299549515,51.80401993357623
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,9350.529297,29432489719,8780.9472168,7945.9572069999995,8910.135429675,59.46489558907305,362.77057419920857,313.6121388038029,49.15843539540566
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,9392.875,25922656496,8840.96625975,7988.4210156,8909.711596665,59.97851298402364,369.5703009018871,324.80377122341974,44.76652967846735
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,9344.365234,30835736946,8900.974804649999,8032.81484372,8907.964409165,65.43497414523543,366.81636982390955,333.20629094351773,33.610078880391825
2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,9293.521484,30934096509,8924.26264645,8075.639238239999,8901.099604474999,65.36410527132689,356.42257630328277,337.84954801547076,18.573028287812008
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,9180.962891,29893183716,8942.9602539,8120.60888668,8894.35075682,60.39007987361441,335.23846198024694,337.32733080842604,-2.088868828179102
2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,9613.423828,35222060874,8987.44213865,8180.0670605,8888.58217772,68.94564318474062,349.3191484453291,339.7256943358067,9.59345410952244
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,9729.801758,37628823716,9027.480322250001,8229.12704098,8884.235659164999,78.72797190526435,365.6538898245781,344.91133343356097,20.742556391017104
2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,9795.943359,34522718159,9070.137060500001,8280.9890234,8881.499843735,78.97646676108212,379.56102130034924,351.84127100691865,27.719750293430593
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,35172043762,9128.0807617,8333.915078099999,8881.32160155,82.2417745290056,391.64973630500754,359.80296406653645,31.84677223847109
2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,10116.673828,35807884663,9201.0323242,8392.42538084,8882.845341785,82.41274518373604,416.72474746472653,371.18732074617446,45.53742671855207
2020-02-10,10115.55957,10165.765625,9784.563477,9856.611328,9856.611328,39386548075,9256.56816405,8439.32583006,8882.56918944,70.65798115114421,410.8756850119171,379.12499359932303,31.75069141259405
2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,10208.236328,37648059389,9332.9361816,8496.37798826,8884.258852525001,69.35904339710005,429.6605997852221,389.2321148365029,40.42848494871919
2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,10326.054688,43444303830,9428.91313475,8556.44843748,8888.500737294999,72.23107130776006,448.8803241257283,401.161756694348,47.71856743138028
2020-02-13,10323.960938,10457.626953,10116.161133,10214.379883,10214.379883,49356071373,9517.360400399999,8615.2329199,8891.808334950001,66.1075639502389,449.914535969423,410.91231254936304,39.00222342005998
2020-02-14,10211.550781,10321.996094,10125.53418,10312.116211,10312.116211,43338264162,9614.57382815,8676.69590818,8895.773188465,72.58427718851243,453.3942148786482,419.4086930152201,33.98552186342812
2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,9889.424805,43865054831,9679.2035645,8728.6826367,8897.18319335,59.89446003455452,417.2346008402492,418.9738745802259,-1.7392737399767384
2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,9934.433594,43374780305,9730.4342774,8781.011503900001,8896.427221670001,61.774378121182636,387.7400533419004,412.7271103325608,-24.987056990660392
2020-02-17,9936.560547,9938.81543,9507.637695,9690.142578,9690.142578,45998298413,9747.0119141,8826.36129882,8892.879589835,57.34707257332465,340.7254971498387,398.3267876960164,-57.60129054617772
